Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2006","2006","kg/1000 Int.$","1.37","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2007","2007","kg/1000 Int.$","1.46","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2008","2008","kg/1000 Int.$","0.57","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2009","2009","kg/1000 Int.$","1.45","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2010","2010","kg/1000 Int.$","1.91","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2011","2011","kg/1000 Int.$","2.08","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2012","2012","kg/1000 Int.$","2.08","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2013","2013","kg/1000 Int.$","2.1","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2014","2014","kg/1000 Int.$","2.44","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2015","2015","kg/1000 Int.$","2.73","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2016","2016","kg/1000 Int.$","2.28","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2017","2017","kg/1000 Int.$","3.91","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2018","2018","kg/1000 Int.$","2.69","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2019","2019","kg/1000 Int.$","3.55","E","Estimated value"
"EF","Fertilizers indicators","404","Kenya","5173","Use per value of agricultural production","3104","Nutrient potash K2O (total)","2020","2020","kg/1000 Int.$","2.4","E","Estimated value"
