Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1961","1961","kg/ha","0.8333","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1962","1962","kg/ha","0.8963","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1963","1963","kg/ha","1.8701","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1964","1964","kg/ha","2.635","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1965","1965","kg/ha","3.3163","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1966","1966","kg/ha","3.0047","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1967","1967","kg/ha","3.3079","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1968","1968","kg/ha","2.7446","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1969","1969","kg/ha","4.0609","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1970","1970","kg/ha","5.5767","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1971","1971","kg/ha","4.6835","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1972","1972","kg/ha","5.2966","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1973","1973","kg/ha","5.1351","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1974","1974","kg/ha","4.8928","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1975","1975","kg/ha","5.1243","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1976","1976","kg/ha","5.2498","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1977","1977","kg/ha","5.8977","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1978","1978","kg/ha","5.9364","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1979","1979","kg/ha","4.6963","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1980","1980","kg/ha","5.771","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1981","1981","kg/ha","7.4766","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1982","1982","kg/ha","6.472","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1983","1983","kg/ha","7.0093","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1984","1984","kg/ha","8.2521","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1985","1985","kg/ha","9.5964","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1986","1986","kg/ha","9.107","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1987","1987","kg/ha","9.3085","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1988","1988","kg/ha","10.7423","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1989","1989","kg/ha","8.5694","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1990","1990","kg/ha","8.9762","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1991","1991","kg/ha","9.3957","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1992","1992","kg/ha","8.2814","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1993","1993","kg/ha","7.5993","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1994","1994","kg/ha","8.6649","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1995","1995","kg/ha","5.5762","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1996","1996","kg/ha","12.2306","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1997","1997","kg/ha","9.6335","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1998","1998","kg/ha","10.2753","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","1999","1999","kg/ha","9.7202","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","2000","2000","kg/ha","13.276","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","2001","2001","kg/ha","14.4894","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","2002","2002","kg/ha","10.6491","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","2003","2003","kg/ha","12.2498","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","2004","2004","kg/ha","12.8447","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","2005","2005","kg/ha","13.3036","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","2006","2006","kg/ha","13.9961","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","2007","2007","kg/ha","13.5391","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","2008","2008","kg/ha","12.7978","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","2009","2009","kg/ha","13.5334","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","2010","2010","kg/ha","15.4831","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","2011","2011","kg/ha","15.7488","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","2012","2012","kg/ha","17.3751","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","2013","2013","kg/ha","24.108","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","2014","2014","kg/ha","19.9353","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","2015","2015","kg/ha","17.8952","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","2016","2016","kg/ha","19.8237","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","2017","2017","kg/ha","27.4794","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","19.2823","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","2019","2019","kg/ha","24.1749","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7276","Cropland nitrogen per unit area","5061","Synthetic Fertilizers","2020","2020","kg/ha","30.1446","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1961","1961","kg/ha","0.6987","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1962","1962","kg/ha","0.8374","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1963","1963","kg/ha","0.8381","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1964","1964","kg/ha","0.9005","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1965","1965","kg/ha","1.1333","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1966","1966","kg/ha","1.8418","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1967","1967","kg/ha","1.9415","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1968","1968","kg/ha","2.216","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1969","1969","kg/ha","2.6448","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1970","1970","kg/ha","2.6967","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1971","1971","kg/ha","2.9471","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1972","1972","kg/ha","3.0806","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1973","1973","kg/ha","3.0333","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1974","1974","kg/ha","3.2824","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1975","1975","kg/ha","2.4457","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1976","1976","kg/ha","2.6836","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1977","1977","kg/ha","2.1594","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1978","1978","kg/ha","1.6807","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1979","1979","kg/ha","1.0391","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1980","1980","kg/ha","2.6231","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1981","1981","kg/ha","4.0748","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1982","1982","kg/ha","3.1579","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1983","1983","kg/ha","4.2174","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1984","1984","kg/ha","4.0208","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1985","1985","kg/ha","3.8303","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1986","1986","kg/ha","3.687","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1987","1987","kg/ha","4.2863","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1988","1988","kg/ha","4.2201","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1989","1989","kg/ha","3.6832","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1990","1990","kg/ha","3.9615","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1991","1991","kg/ha","4.2294","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1992","1992","kg/ha","3.4596","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1993","1993","kg/ha","4.1003","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1994","1994","kg/ha","5.2185","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1995","1995","kg/ha","2.9469","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1996","1996","kg/ha","6.416","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1997","1997","kg/ha","5.7156","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1998","1998","kg/ha","4.8266","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","1999","1999","kg/ha","6.6385","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","2000","2000","kg/ha","5.7126","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","2001","2001","kg/ha","5.3129","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","2002","2002","kg/ha","5.9245","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","2003","2003","kg/ha","6.687","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","2004","2004","kg/ha","5.5291","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","2005","2005","kg/ha","6.4094","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","2006","2006","kg/ha","6.1469","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","2007","2007","kg/ha","6.3905","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","2008","2008","kg/ha","6.0811","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","2009","2009","kg/ha","5.7945","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","2010","2010","kg/ha","5.6362","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","2011","2011","kg/ha","6.3894","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","2012","2012","kg/ha","7.0625","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","2013","2013","kg/ha","10.0665","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","2014","2014","kg/ha","7.9167","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","2015","2015","kg/ha","6.7278","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","2016","2016","kg/ha","8.9304","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","2017","2017","kg/ha","10.7879","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","8.7225","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","2019","2019","kg/ha","9.8957","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7281","Cropland phosphorus per unit area","5061","Synthetic Fertilizers","2020","2020","kg/ha","11.2913","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1961","1961","kg/ha","0.2235","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1962","1962","kg/ha","0.2338","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1963","1963","kg/ha","0.2511","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1964","1964","kg/ha","0.1868","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1965","1965","kg/ha","0.1743","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1966","1966","kg/ha","0.489","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1967","1967","kg/ha","0.5913","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1968","1968","kg/ha","0.4219","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1969","1969","kg/ha","0.5056","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1970","1970","kg/ha","0.6522","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1971","1971","kg/ha","0.6304","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1972","1972","kg/ha","1.2282","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1973","1973","kg/ha","0.5441","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1974","1974","kg/ha","0.8373","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1975","1975","kg/ha","0.4648","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1976","1976","kg/ha","0.8165","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1977","1977","kg/ha","0.9737","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1978","1978","kg/ha","1.7637","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1979","1979","kg/ha","1.5514","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1980","1980","kg/ha","1.7453","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1981","1981","kg/ha","1.1248","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1982","1982","kg/ha","0.7757","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1983","1983","kg/ha","0.7175","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1984","1984","kg/ha","1.6383","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1985","1985","kg/ha","1.593","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1986","1986","kg/ha","1.5216","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1987","1987","kg/ha","1.9881","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1988","1988","kg/ha","1.7956","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1989","1989","kg/ha","1.183","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1990","1990","kg/ha","1.1987","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1991","1991","kg/ha","0.9227","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1992","1992","kg/ha","1.1935","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1993","1993","kg/ha","0.869","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1994","1994","kg/ha","1.1194","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1995","1995","kg/ha","0.7574","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1996","1996","kg/ha","3.5449","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1997","1997","kg/ha","2.1949","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1998","1998","kg/ha","2.0919","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","1999","1999","kg/ha","1.4885","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","2000","2000","kg/ha","0.6992","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","2001","2001","kg/ha","1.1227","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","2002","2002","kg/ha","0.2682","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","2003","2003","kg/ha","1.0853","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","2004","2004","kg/ha","0.8134","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","2005","2005","kg/ha","1.1818","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","2006","2006","kg/ha","1.3516","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","2007","2007","kg/ha","1.4465","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","2008","2008","kg/ha","0.637","E","Estimated value"
"ESB","Cropland Nutrient Budget","404","Kenya","7283","Cropland potassium per unit area","5061","Synthetic Fertilizers","2009","2009","kg/ha","1.3978","E","Estimated value"
